2014-07-07--00,0
2014-07-07--01,0
2014-07-07--02,0
2014-07-07--03,0
2014-07-07--04,0
2014-07-07--05,0
2014-07-07--06,0
2014-07-07--07,0
2014-07-07--08,0
2014-07-07--09,0
2014-07-07--10,0
2014-07-07--11,0
2014-07-07--12,25
2014-07-07--13,27
2014-07-07--14,0
2014-07-07--15,0
2014-07-07--16,0
2014-07-07--17,0
2014-07-07--18,0
2014-07-07--19,0
2014-07-07--20,0
2014-07-07--21,0
2014-07-07--22,0
2014-07-07--23,0
